Episode,TotalReward,SquaresRevealed,Epsilon,WinRatio,Win,SubStateSize,Gamma,LR,EpsilonStart,EpsilonMin,EpsilonDecay,BufferCapacity,BatchSize,TargetUpdateFreq,EpisodeTime,AverageMoveTime
4473,9.99999999999999,92,0.049900000000094,0.343617259110217,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,5.89103031158447,0.327279461754693
4474,9.99999999999999,92,0.049900000000094,0.343763969602146,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,7.51151251792908,0.44185367752524
4475,9.99999999999999,92,0.049900000000094,0.34391061452514,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.62161588668823,0.329237807880748
4476,10,92,0.049900000000094,0.344057193923146,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.70888924598694,0.392407437165578
4477,10,92,0.049900000000094,0.344203707840071,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.69329619407654,0.538659238815308
4478,10,92,0.049900000000094,0.344350156319786,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.1510603427887,0.31510603427887
4479,4.89130434782609,91,0.049900000000094,0.344273275284662,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.28757429122925,0.429191430409749
4480,10,92,0.049900000000094,0.344419642857143,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.10709023475647,0.351181705792745
4481,10,92,0.049900000000094,0.34456594510154,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.24521374702454,0.530651718378067
4482,10,92,0.049900000000094,0.34471218206158,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.10993051528931,0.310993051528931
4483,10,92,0.049900000000094,0.34485835378095,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.36227035522461,0.373585595024957
4484,10,92,0.049900000000094,0.345004460303301,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.39079070091248,0.484398671558925
4485,2.93478260869565,73,0.049900000000094,0.344927536231884,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.30615186691284,0.413268983364105
4486,10,92,0.049900000000094,0.345073562193491,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.44763255119324,0.37063604593277
4487,4.56521739130435,88,0.049900000000094,0.344996657009137,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.84014439582825,0.368028879165649
4488,-4.89130434782609,1,0.049900000000094,0.344919786096257,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.52496409416199,0.762482047080994
4489,9.99999999999999,92,0.049900000000094,0.345065716195144,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.83713483810425,0.322475655873616
4490,4.45652173913043,87,0.049900000000094,0.344988864142539,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.45175838470459,0.556469798088074
4491,9.99999999999999,92,0.049900000000094,0.345134713872189,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.60408997535706,0.300340831279755
4492,9.99999999999999,92,0.049900000000094,0.345280498664292,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.42687582969666,0.340528909976666
4493,10,92,0.049900000000094,0.345426218562208,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.24323463439941,0.324323463439941
4494,10,92,0.049900000000094,0.345571873609257,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.714026927948,0.530575275421143
4495,10,92,0.049900000000094,0.345717463848721,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.70828628540039,0.338535785675049
4496,10,92,0.049900000000094,0.345862989323843,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.07712483406067,0.538562417030335
4497,10,92,0.049900000000094,0.34600845007783,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.60066080093384,0.40016520023346
4498,10,92,0.049900000000094,0.346153846153846,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.3176863193512,0.331098045621599
4499,4.78260869565217,90,0.049900000000094,0.346076905979106,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.2363600730896,0.32363600730896
4500,10,92,0.049900000000094,0.346222222222222,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.31441354751587,0.330630506787981
4501,10,92,0.049900000000094,0.34636747389469,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.38723564147949,0.397872606913249
4502,10,92,0.049900000000094,0.346512661039538,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,6.08033013343811,0.405355342229207
4503,10,92,0.049900000000094,0.346657783699756,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.09775495529175,0.409775495529175
4504,9.99999999999999,92,0.049900000000094,0.346802841918295,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.04228353500366,0.310944887307974
4505,4.89130434782608,91,0.049900000000094,0.346725860155383,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.95730662345886,0.304408201804528
4506,10,92,0.049900000000094,0.346870838881491,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.58366894721985,0.325788086110895
4507,2.28260869565217,67,0.049900000000094,0.346793876192589,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.16284155845642,0.58142077922821
4508,-4.89130434782609,1,0.049900000000094,0.346716947648625,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.50743508338928,0.753717541694641
4509,10,92,0.049900000000094,0.346861831891772,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,5.48402070999146,0.49854733727195
4510,-3.58695652173913,13,0.049900000000094,0.346784922394678,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.89906477928162,0.699866397040231
4511,4.78260869565217,90,0.049900000000094,0.346708046996231,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.16228151321411,0.37838922847401
4512,4.89130434782608,91,0.049900000000094,0.346631205673759,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.7888331413269,0.435348467393355
4513,10,92,0.049900000000094,0.346775980500776,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.47091555595398,0.367728888988495
4514,4.78260869565217,90,0.049900000000094,0.346699158174568,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.0427417755127,0.338082419501411
4515,2.71739130434783,71,0.049900000000094,0.346622369878184,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.10506010055542,0.410506010055542
4516,2.71739130434783,71,0.049900000000094,0.346545615589017,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.10522675514221,0.552613377571106
4517,-2.06521739130435,27,0.049900000000094,0.346468895284481,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.56286907196045,0.640717267990112
4518,9.99999999999999,92,0.049900000000094,0.346613545816733,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,5.00980544090271,0.313112840056419
4519,2.5,69,0.049900000000094,0.346536844434609,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.49940395355225,0.499801317850749
4520,4.45652173913043,87,0.049900000000094,0.34646017699115,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.95634078979492,0.359667344526811
4521,10,92,0.049900000000094,0.346604733466047,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.00688505172729,0.375860631465912
4522,10,92,0.049900000000094,0.346749226006192,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.90852952003479,0.323169946670532
4523,10,92,0.049900000000094,0.346893654653991,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.69796133041382,0.391496777534485
4524,-4.89130434782609,1,0.049900000000094,0.346816976127321,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.47665691375732,0.738328456878662
4525,10,92,0.049900000000094,0.346961325966851,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.76719379425049,0.395313399178641
4526,4.56521739130435,88,0.049900000000094,0.346884666372072,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.75968170166016,0.417742411295573
4527,10,92,0.049900000000094,0.347028937486194,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.79783272743225,0.35956654548645
4528,10,92,0.049900000000094,0.347173144876325,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.88762664794922,0.360953330993652
4529,-4.67391304347826,3,0.049900000000094,0.347096489291234,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.92601752281189,0.731504380702972
4530,3.04347826086956,74,0.049900000000094,0.347019867549669,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.18896889686584,0.437793779373169
4531,-4.89130434782609,1,0.049900000000094,0.346943279629221,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.51723003387451,0.758615016937256
4532,10,92,0.049900000000094,0.347087378640777,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.17113280296326,0.361855467160543
4533,4.89130434782608,91,0.049900000000094,0.347010809618354,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.17649817466736,0.453785453523908
4534,3.58695652173913,79,0.049900000000094,0.346934274371416,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.7163872718811,0.429096817970276
4535,3.3695652173913,77,0.049900000000094,0.346857772877619,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.70765233039856,0.386807475771223
4536,-4.89130434782609,1,0.049900000000094,0.346781305114638,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.60783123970032,0.803915619850159
4537,4.67391304347826,89,0.049900000000094,0.346704871060172,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.42376089096069,0.346251555851528
4538,10,92,0.049900000000094,0.346848832084619,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.18334007263184,0.353704452514648
4539,-4.89130434782609,1,0.049900000000094,0.346772416831901,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.54174137115479,0.770870685577393
4540,10,92,0.049900000000094,0.346916299559471,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,7.31347298622131,0.487564865748088
4541,10,92,0.049900000000094,0.347060118916538,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.87699127197266,0.359623908996582
4542,10,92,0.049900000000094,0.347203874944958,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.48465490341187,0.40769590031017
4543,-4.45652173913044,5,0.049900000000094,0.347127448822364,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.40136384963989,0.733560641606649
4544,10,92,0.049900000000094,0.347271126760563,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,7.90458488464356,0.43914360470242
4545,2.06521739130435,65,0.049900000000094,0.347194719471947,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.16464495658875,0.582322478294373
4546,10,92,0.049900000000094,0.347338319401672,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.21537518501282,0.321537518501282
4547,9.99999999999999,92,0.049900000000094,0.347481856168903,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.71894860267639,0.309912383556366
4548,10,92,0.049900000000094,0.347625329815303,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.65804386138916,0.332255482673645
4549,-3.3695652173913,15,0.049900000000094,0.347548911848758,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.13858985900879,0.784647464752197
4550,10,92,0.049900000000094,0.347692307692308,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.56259489059448,0.36608498437064
4551,10,92,0.049900000000094,0.347835640518567,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.30561828613281,0.384269714355469
4552,4.89130434782608,91,0.049900000000094,0.347759226713532,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.24731373786926,0.374552289644877
4553,-2.71739130434783,21,0.049900000000094,0.347682846474852,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.84330224990845,0.691900321415493
4554,10,92,0.049900000000094,0.347826086956522,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.63965773582458,0.329957216978073
4555,10,92,0.049900000000094,0.347969264544457,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.95203733444214,0.412669777870178
4556,4.2391304347826,85,0.049900000000094,0.347892888498683,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,5.99831557273865,0.499859631061554
4557,4.56521739130435,88,0.049900000000094,0.347816545973228,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.00254321098328,0.501271605491638
4558,10,92,0.049900000000094,0.347959631417288,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.78406071662903,0.368004670509925
4559,-4.89130434782609,1,0.049900000000094,0.347883307742926,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.66020131111145,0.830100655555725
4560,10,92,0.049900000000094,0.348026315789474,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.96106171607971,0.392212343215942
4561,4.89130434782608,91,0.049900000000094,0.347950010962508,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,7.63583135604858,0.401885860844662
4562,10,92,0.049900000000094,0.34809294169224,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.30018734931946,0.38336455821991
4563,4.89130434782608,91,0.049900000000094,0.348016655708963,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,5.16977167129517,0.323110729455948
4564,4.78260869565217,90,0.049900000000094,0.347940403155127,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.41257119178772,0.301571398973465
4565,3.80434782608696,81,0.049900000000094,0.347864184008762,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.16546869277954,0.582734346389771
4566,3.58695652173913,79,0.049900000000094,0.347787998247919,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.19950318336487,0.366583863894145
4567,-4.89130434782609,1,0.049900000000094,0.347711845850668,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.53286910057068,0.766434550285339
4568,9.99999999999999,92,0.049900000000094,0.347854640980736,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.20263314247131,0.350219428539276
4569,4.89130434782608,91,0.049900000000094,0.34777850733202,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,5.17660188674927,0.398200145134559
4570,4.89130434782608,91,0.049900000000094,0.347702407002188,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,5.41362428665161,0.386687449046544
4571,4.89130434782608,91,0.049900000000094,0.347626339969372,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.98983240127563,0.332203600141737
4572,-4.67391304347826,3,0.049900000000094,0.347550306211724,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.16051316261291,0.790128290653229
4573,4.89130434782608,91,0.049900000000094,0.347474305707413,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.64487862586975,0.455609828233719
4574,9.99999999999999,92,0.049900000000094,0.34761696545693,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,6.86940217018127,0.343470108509064
4575,10,92,0.049900000000094,0.34775956284153,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.63003253936768,0.363003253936768
4576,9.99999999999999,92,0.049900000000094,0.347902097902098,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.58690571784973,0.326082337986339
4577,4.34782608695652,86,0.049900000000094,0.347826086956522,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.07946467399597,0.539732336997986
4578,4.89130434782608,91,0.049900000000094,0.347750109217999,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,6.36108207702637,0.353393448723687
4579,4.34782608695652,86,0.049900000000094,0.347674164664774,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.97759437561035,0.36159948869185
4580,10,92,0.049900000000094,0.347816593886463,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.93393635749817,0.366742044687271
4581,10,92,0.049900000000094,0.347958960925562,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.18813490867615,0.531355818112691
4582,10,92,0.049900000000094,0.348101265822785,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.25116181373596,0.406395226716995
4583,4.67391304347825,89,0.049900000000094,0.348025310931704,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.95314359664917,0.35937669060447
4584,4.67391304347826,89,0.049900000000094,0.347949389179756,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.00145959854126,0.44460662206014
4585,10,92,0.049900000000094,0.348091603053435,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.89528584480286,0.379057168960571
4586,-2.82608695652174,20,0.049900000000094,0.348015699956389,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.41129922866821,0.705649614334106
4587,3.69565217391304,80,0.049900000000094,0.347939829954218,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.03652334213257,0.518261671066284
4588,4.89130434782608,91,0.049900000000094,0.347863993025283,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,5.65484595298767,0.376989730199178
4589,4.89130434782608,91,0.049900000000094,0.347788189147962,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.30658626556397,0.331275866581843
4590,3.3695652173913,77,0.049900000000094,0.347712418300654,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.71126484870911,0.542252969741821
4591,4.89130434782608,91,0.049900000000094,0.347636680461773,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.46034002304077,0.351477146148682
4592,-3.04347826086956,18,0.049900000000094,0.347560975609756,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,9.20432639122009,0.70802510701693
4593,10,92,0.049900000000094,0.347703026344437,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.01016521453857,0.334462801615397
4594,10,92,0.049900000000094,0.347845015237266,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.76106691360474,0.366235916431134
4595,4.89130434782608,91,0.049900000000094,0.347769314472252,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.80161786079407,0.400231122970581
4596,2.17391304347826,66,0.049900000000094,0.34769364664926,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.970882177352905,0.485441088676453
4597,4.34782608695652,86,0.049900000000094,0.347618011746791,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.23699736595154,0.404624670743942
4598,9.99999999999999,92,0.049900000000094,0.347759895606786,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,5.733078956604,0.337239938623765
4599,9.99999999999999,92,0.049900000000094,0.347901717764731,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,6.99716067314148,0.466477378209432
4600,2.5,69,0.049900000000094,0.347826086956522,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.997925758361816,0.332641919453939
4601,-4.89130434782609,1,0.049900000000094,0.347750489024125,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.63749718666077,0.818748593330383
4602,1.08695652173913,56,0.049900000000094,0.34767492394611,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,7.74362349510193,0.553115963935852
4603,9.99999999999999,92,0.049900000000094,0.347816641320878,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,6.04845309257507,0.355791358386769
4604,4.89130434782608,91,0.049900000000094,0.347741094700261,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,6.49424433708191,0.463874595505851
4605,4.34782608695652,86,0.049900000000094,0.347665580890337,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.03375816345215,0.516879081726074
4606,10,92,0.049900000000094,0.347807207989579,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,5.19071674346924,0.865119457244873
4607,4.78260869565217,90,0.049900000000094,0.347731712611244,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.07267928123474,0.452519920137194
4608,9.99999999999999,92,0.049900000000094,0.347873263888889,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,9.68331074714661,0.48416553735733
4609,10,92,0.049900000000094,0.348014753742677,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.8299765586853,0.353747069835663
4610,9.99999999999999,92,0.049900000000094,0.348156182212581,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.04442262649536,0.311109432807335
4611,4.56521739130434,88,0.049900000000094,0.348080676642811,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.40714812278748,0.378572013643053
4612,-0.108695652173913,45,0.049900000000094,0.348005203816132,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.95581221580505,0.651937405268351
4613,9.99999999999999,92,0.049900000000094,0.34814654238023,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.77824139595032,0.341302956853594
4614,-2.5,23,0.049900000000094,0.348071087993065,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.65946006774902,0.664865016937256
4615,-4.89130434782609,1,0.049900000000094,0.347995666305525,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.50002551078796,0.750012755393982
4616,10,92,0.049900000000094,0.34813691507799,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.62962174415588,0.453702718019486
4617,4.89130434782608,91,0.049900000000094,0.348061511804202,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,5.29828786849976,0.331142991781235
4618,3.58695652173913,79,0.049900000000094,0.347986141186661,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.33617782592773,0.445392608642578
4619,4.56521739130434,88,0.049900000000094,0.347910803204157,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,8.09472751617432,0.476160442127901
4620,10,92,0.049900000000094,0.348051948051948,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.39653420448303,0.366377850373586
4621,10,92,0.049900000000094,0.348193031811296,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,5.88784170150757,0.452910900115967
4622,10,92,0.049900000000094,0.348334054521852,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.27998924255371,0.468569891793387
4623,10,92,0.049900000000094,0.348475016223232,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,5.50342178344727,0.393101555960519
